word1,word2,relation,direction,pos
numeral,numerical,synonymy,bidirectional,a
bimetallic,bimetallistic,synonymy,bidirectional,a
endermatic,endermic,synonymy,bidirectional,a
humorless,humourless,synonymy,bidirectional,a
nonaggressive,unaggressive,synonymy,bidirectional,a
adequate,equal,synonymy,bidirectional,a
malodorous,stinky,synonymy,bidirectional,a
cacodaemonic,cacodemonic,synonymy,bidirectional,a
estuarial,estuarine,synonymy,bidirectional,a
opposite,paired,synonymy,bidirectional,a
hypovolaemic,hypovolemic,synonymy,bidirectional,a
humorless,unhumorous,synonymy,bidirectional,a
malodorous,malodourous,synonymy,bidirectional,a
commemorating,commemorative,synonymy,bidirectional,a
apetalous,petalless,synonymy,bidirectional,a
proficient,technical,synonymy,bidirectional,a
onomatopoeic,onomatopoetic,synonymy,bidirectional,a
schizoid,schizophrenic,synonymy,bidirectional,a
crowned,laureled,synonymy,bidirectional,a
irreconcilable,unreconcilable,synonymy,bidirectional,a
rude,uncivil,synonymy,bidirectional,a
focused,focussed,synonymy,bidirectional,a
crowned,laurelled,synonymy,bidirectional,a
quantal,quantized,synonymy,bidirectional,a
clad,clothed,synonymy,bidirectional,a
laureled,laurelled,synonymy,bidirectional,a
mononuclear,mononucleate,synonymy,bidirectional,a
biaxal,biaxate,synonymy,bidirectional,a
pectoral,thoracic,synonymy,bidirectional,a
ceremonious,pompous,synonymy,bidirectional,a
lacertilian,saurian,synonymy,bidirectional,a
shaved,shaven,synonymy,bidirectional,a
humourless,unhumorous,synonymy,bidirectional,a
cacogenic,dysgenic,synonymy,bidirectional,a
feel,palpate,synonymy,bidirectional,v
eyesight,seeing,synonymy,bidirectional,n
eyesight,sightedness,synonymy,bidirectional,n
seeing,sightedness,synonymy,bidirectional,n
doggerel,jingle,synonymy,bidirectional,n
blowup,detonation,synonymy,bidirectional,n
blowup,explosion,synonymy,bidirectional,n
detonation,explosion,synonymy,bidirectional,n
fireman,reliever,synonymy,bidirectional,n
chorine,showgirl,synonymy,bidirectional,n
longyi,lungi,synonymy,bidirectional,n
longyi,lungyi,synonymy,bidirectional,n
lungi,lungyi,synonymy,bidirectional,n
home,plate,synonymy,bidirectional,n
alarm,alert,synonymy,bidirectional,v
chiliasm,millenarianism,synonymy,bidirectional,n
chiliasm,millenarism,synonymy,bidirectional,n
chiliasm,millenniumism,synonymy,bidirectional,n
millenarianism,millenarism,synonymy,bidirectional,n
millenarianism,millenniumism,synonymy,bidirectional,n
millenarism,millenniumism,synonymy,bidirectional,n
holocephalan,holocephalian,synonymy,bidirectional,n
concoct,hatch,synonymy,bidirectional,v
riddle,screen,synonymy,bidirectional,v
dickey,dickie,synonymy,bidirectional,n
dickey,dicky,synonymy,bidirectional,n
dickey,shirtfront,synonymy,bidirectional,n
dickie,dicky,synonymy,bidirectional,n
dickie,shirtfront,synonymy,bidirectional,n
dicky,shirtfront,synonymy,bidirectional,n
blame,pick,synonymy,bidirectional,v
patronise,patronize,synonymy,bidirectional,v
patronise,sponsor,synonymy,bidirectional,v
patronize,sponsor,synonymy,bidirectional,v
amenia,amenorrhea,synonymy,bidirectional,n
amenia,amenorrhoea,synonymy,bidirectional,n
amenorrhea,amenorrhoea,synonymy,bidirectional,n
delay,detain,synonymy,bidirectional,v
delay,stay,synonymy,bidirectional,v
detain,stay,synonymy,bidirectional,v
grazing,shaving,synonymy,bidirectional,n
grazing,skimming,synonymy,bidirectional,n
shaving,skimming,synonymy,bidirectional,n
deoxidise,deoxidize,synonymy,bidirectional,v
deoxidise,reduce,synonymy,bidirectional,v
deoxidize,reduce,synonymy,bidirectional,v
haematochezia,hematochezia,synonymy,bidirectional,n
cavil,quibble,synonymy,bidirectional,n
cavil,quiddity,synonymy,bidirectional,n
quibble,quiddity,synonymy,bidirectional,n
chiliastic,millenarian,synonymy,bidirectional,a
ephemerality,ephemeralness,synonymy,bidirectional,n
ephemerality,fleetingness,synonymy,bidirectional,n
ephemeralness,fleetingness,synonymy,bidirectional,n
curse,cuss,synonymy,bidirectional,n
curse,expletive,synonymy,bidirectional,n
curse,oath,synonymy,bidirectional,n
curse,swearing,synonymy,bidirectional,n
curse,swearword,synonymy,bidirectional,n
cuss,expletive,synonymy,bidirectional,n
cuss,oath,synonymy,bidirectional,n
cuss,swearing,synonymy,bidirectional,n
cuss,swearword,synonymy,bidirectional,n
expletive,oath,synonymy,bidirectional,n
expletive,swearing,synonymy,bidirectional,n
expletive,swearword,synonymy,bidirectional,n
oath,swearword,synonymy,bidirectional,n
swearing,swearword,synonymy,bidirectional,n
atactic,ataxic,synonymy,bidirectional,a
gingko,ginkgo,synonymy,bidirectional,n
insertion,interpolation,synonymy,bidirectional,n
cole,kail,synonymy,bidirectional,n
cole,kale,synonymy,bidirectional,n
kail,kale,synonymy,bidirectional,n
eulogium,eulogy,synonymy,bidirectional,n
buss,kiss,synonymy,bidirectional,v
buss,osculate,synonymy,bidirectional,v
buss,snog,synonymy,bidirectional,v
kiss,osculate,synonymy,bidirectional,v
kiss,snog,synonymy,bidirectional,v
osculate,snog,synonymy,bidirectional,v
exemplification,illustration,synonymy,bidirectional,n
vaccine,vaccinum,synonymy,bidirectional,n
curliness,straightness,antonymy,bidirectional,n
destabilisation,stabilisation,antonymy,bidirectional,n
accessibility,inaccessibility,antonymy,bidirectional,n
defense,offense,antonymy,bidirectional,n
advisability,inadvisability,antonymy,bidirectional,n
augmentation,diminution,antonymy,bidirectional,n
devolution,evolution,antonymy,bidirectional,n
drunkenness,soberness,antonymy,bidirectional,n
centralization,decentralization,antonymy,bidirectional,n
nominative,oblique,antonymy,bidirectional,n
meaningfulness,meaninglessness,antonymy,bidirectional,n
clergyman,layman,antonymy,bidirectional,n
attraction,repulsion,antonymy,bidirectional,n
palatability,unpalatability,antonymy,bidirectional,n
intractability,tractability,antonymy,bidirectional,n
alignment,nonalignment,antonymy,bidirectional,n
heaviness,lightness,antonymy,bidirectional,n
sanitariness,unsanitariness,antonymy,bidirectional,n
environmentalism,hereditarianism,antonymy,bidirectional,n
genuineness,spuriousness,antonymy,bidirectional,n
classicist,romanticist,antonymy,bidirectional,n
activeness,inactiveness,antonymy,bidirectional,n
equivalence,nonequivalence,antonymy,bidirectional,n
predictability,unpredictability,antonymy,bidirectional,n
aposelene,periselene,antonymy,bidirectional,n
distinctness,indistinctness,antonymy,bidirectional,n
corruptness,incorruptness,antonymy,bidirectional,n
masochist,sadist,antonymy,bidirectional,n
dissuasion,persuasion,antonymy,bidirectional,n
illness,wellness,antonymy,bidirectional,n
nobleman,noblewoman,antonymy,bidirectional,n
overstatement,understatement,antonymy,bidirectional,n
faithfulness,unfaithfulness,antonymy,bidirectional,n
decrease,increase,antonymy,bidirectional,n
importance,unimportance,antonymy,bidirectional,n
intemperance,temperance,antonymy,bidirectional,n
hypervolemia,hypovolemia,antonymy,bidirectional,n
constructiveness,destructiveness,antonymy,bidirectional,n
benignancy,malignancy,antonymy,bidirectional,n
creditor,debtor,antonymy,bidirectional,n
finish,start,antonymy,bidirectional,n
anabolism,catabolism,antonymy,bidirectional,n
sunrise,sunset,antonymy,bidirectional,n
exon,intron,antonymy,bidirectional,n
preparation,resolution,antonymy,bidirectional,n
brightness,dullness,antonymy,bidirectional,n
dislike,liking,antonymy,bidirectional,n
anteriority,posteriority,antonymy,bidirectional,n
effector,receptor,antonymy,bidirectional,n
relatedness,unrelatedness,antonymy,bidirectional,n
pleasantness,unpleasantness,antonymy,bidirectional,n
unwellness,wellness,antonymy,bidirectional,n
atonicity,tonicity,antonymy,bidirectional,n
insentience,sentience,antonymy,bidirectional,n
advance,retreat,antonymy,bidirectional,n
negativity,positivity,antonymy,bidirectional,n
expedience,inexpedience,antonymy,bidirectional,n
respectability,unrespectability,antonymy,bidirectional,n
insincerity,sincerity,antonymy,bidirectional,n
falsehood,truth,antonymy,bidirectional,n
disrespect,respect,antonymy,bidirectional,n
imperfectibility,perfectibility,antonymy,bidirectional,n
orthodoxy,unorthodoxy,antonymy,bidirectional,n
graciousness,ungraciousness,antonymy,bidirectional,n
impracticability,practicability,antonymy,bidirectional,n
improvidence,providence,antonymy,bidirectional,n
anticyclone,cyclone,antonymy,bidirectional,n
applicability,inapplicability,antonymy,bidirectional,n
impartiality,partiality,antonymy,bidirectional,n
comprehension,incomprehension,antonymy,bidirectional,n
optimism,pessimism,antonymy,bidirectional,n
falsity,truth,antonymy,bidirectional,n
expectedness,unexpectedness,antonymy,bidirectional,n
sharpness,softness,antonymy,bidirectional,n
convenience,inconvenience,antonymy,bidirectional,n
rightfulness,wrongfulness,antonymy,bidirectional,n
conclusiveness,inconclusiveness,antonymy,bidirectional,n
negativeness,positiveness,antonymy,bidirectional,n
consideration,inconsideration,antonymy,bidirectional,n
desynchronizing,synchronizing,antonymy,bidirectional,n
thickness,thinness,antonymy,bidirectional,n
distrust,trust,antonymy,bidirectional,n
capability,incapability,antonymy,bidirectional,n
express,local,antonymy,bidirectional,n
disesteem,esteem,antonymy,bidirectional,n
nonsmoker,smoker,antonymy,bidirectional,n
disreputability,reputability,antonymy,bidirectional,n
courtesy,discourtesy,antonymy,bidirectional,n
completeness,incompleteness,antonymy,bidirectional,n
convergence,divergence,antonymy,bidirectional,n
black,white,antonymy,bidirectional,n
demotion,promotion,antonymy,bidirectional,n
insensitivity,sensitivity,antonymy,bidirectional,n
bear,bull,antonymy,bidirectional,n
nonresident,resident,antonymy,bidirectional,n
comfort,discomfort,antonymy,bidirectional,n
foot,head,antonymy,bidirectional,n
extraordinariness,ordinariness,antonymy,bidirectional,n
deflation,disinflation,antonymy,bidirectional,n
demobilization,mobilization,antonymy,bidirectional,n
father,mother,antonymy,bidirectional,n
imprudence,prudence,antonymy,bidirectional,n
scrupulousness,unscrupulousness,antonymy,bidirectional,n
disinflation,inflation,antonymy,bidirectional,n
foreignness,nativeness,antonymy,bidirectional,n
acquittal,conviction,antonymy,bidirectional,n
general,particular,antonymy,bidirectional,n
appropriateness,inappropriateness,antonymy,bidirectional,n
hereness,thereness,antonymy,bidirectional,n
income,outgo,antonymy,bidirectional,n
sociability,unsociability,antonymy,bidirectional,n
commonness,uncommonness,antonymy,bidirectional,n
member,nonmember,antonymy,bidirectional,n
availability,unavailability,antonymy,bidirectional,n
pronation,supination,antonymy,bidirectional,n
illegality,legality,antonymy,bidirectional,n
host,parasite,antonymy,bidirectional,n
misogyny,philogyny,antonymy,bidirectional,n
draftee,volunteer,antonymy,bidirectional,n
coherence,incoherence,antonymy,bidirectional,n
thoughtfulness,thoughtlessness,antonymy,bidirectional,n
farness,nearness,antonymy,bidirectional,n
attractiveness,unattractiveness,antonymy,bidirectional,n
imprecision,precision,antonymy,bidirectional,n
conscientiousness,unconscientiousness,antonymy,bidirectional,n
insensitiveness,sensitiveness,antonymy,bidirectional,n
absence,presence,antonymy,bidirectional,n
gain,loss,antonymy,bidirectional,n
intolerance,tolerance,antonymy,bidirectional,n
fatness,leanness,antonymy,bidirectional,n
disequilibrium,equilibrium,antonymy,bidirectional,n
adult,juvenile,antonymy,bidirectional,n
particular,universal,antonymy,bidirectional,n
folly,wisdom,antonymy,bidirectional,n
obtrusiveness,unobtrusiveness,antonymy,bidirectional,n
largeness,smallness,antonymy,bidirectional,n
attention,inattention,antonymy,bidirectional,n
fidelity,infidelity,antonymy,bidirectional,n
congeniality,uncongeniality,antonymy,bidirectional,n
general,specific,antonymy,bidirectional,n
maximization,minimization,antonymy,bidirectional,n
heedfulness,heedlessness,antonymy,bidirectional,n
sleeping,waking,antonymy,bidirectional,n
hyperthyroidism,hypothyroidism,antonymy,bidirectional,n
immovableness,movableness,antonymy,bidirectional,n
inpatient,outpatient,antonymy,bidirectional,n
lowercase,uppercase,antonymy,bidirectional,n
narrowness,wideness,antonymy,bidirectional,n
detribalization,tribalization,antonymy,bidirectional,n
immotility,motility,antonymy,bidirectional,n
drinker,nondrinker,antonymy,bidirectional,n
atomism,holism,antonymy,bidirectional,n
benignity,malignity,antonymy,bidirectional,n
integration,segregation,antonymy,bidirectional,n
affectedness,unaffectedness,antonymy,bidirectional,n
decorousness,indecorousness,antonymy,bidirectional,n
credibility,incredibility,antonymy,bidirectional,n
nonworker,worker,antonymy,bidirectional,n
illogicalness,logicalness,antonymy,bidirectional,n
nonproliferation,proliferation,antonymy,bidirectional,n
boy,girl,antonymy,bidirectional,n
fearfulness,fearlessness,antonymy,bidirectional,n
cleanliness,uncleanliness,antonymy,bidirectional,n
approval,disapproval,antonymy,bidirectional,n
seemliness,unseemliness,antonymy,bidirectional,n
impracticableness,practicableness,antonymy,bidirectional,n
confidence,diffidence,antonymy,bidirectional,n
susceptibility,unsusceptibility,antonymy,bidirectional,n
usefulness,uselessness,antonymy,bidirectional,n
defence,offence,antonymy,bidirectional,n
mindfulness,unmindfulness,antonymy,bidirectional,n
foe,friend,antonymy,bidirectional,n
experience,inexperience,antonymy,bidirectional,n
improbability,probability,antonymy,bidirectional,n
gratitude,ingratitude,antonymy,bidirectional,n
inside,outside,antonymy,bidirectional,n
asynchronism,synchronism,antonymy,bidirectional,n
bottom,top,antonymy,bidirectional,n
guilt,innocence,antonymy,bidirectional,n
hairiness,hairlessness,antonymy,bidirectional,n
subscript,superscript,antonymy,bidirectional,n
nonuniformity,uniformity,antonymy,bidirectional,n
demand,supply,antonymy,bidirectional,n
bad,good,antonymy,bidirectional,n
correctness,incorrectness,antonymy,bidirectional,n
selfishness,unselfishness,antonymy,bidirectional,n
aphelion,perihelion,antonymy,bidirectional,n
aged,young,antonymy,bidirectional,n
crookedness,straightness,antonymy,bidirectional,n
answer,question,antonymy,bidirectional,n
asymmetry,symmetry,antonymy,bidirectional,n
deepness,shallowness,antonymy,bidirectional,n
acquaintance,stranger,antonymy,bidirectional,n
dextrorotation,levorotation,antonymy,bidirectional,n
illogicality,logicality,antonymy,bidirectional,n
acrocarp,pleurocarp,antonymy,bidirectional,n
inopportuneness,opportuneness,antonymy,bidirectional,n
capitalism,socialism,antonymy,bidirectional,n
bigness,littleness,antonymy,bidirectional,n
hyperkalemia,hypokalemia,antonymy,bidirectional,n
monosemy,polysemy,antonymy,bidirectional,n
immateriality,materiality,antonymy,bidirectional,n
tidiness,untidiness,antonymy,bidirectional,n
closing,opening,antonymy,bidirectional,n
inwardness,outwardness,antonymy,bidirectional,n
agreeableness,disagreeableness,antonymy,bidirectional,n
hollowness,solidity,antonymy,bidirectional,n
explicitness,inexplicitness,antonymy,bidirectional,n
initiate,uninitiate,antonymy,bidirectional,n
constancy,inconstancy,antonymy,bidirectional,n
impreciseness,preciseness,antonymy,bidirectional,n
overgarment,undergarment,antonymy,bidirectional,n
detribalisation,tribalisation,antonymy,bidirectional,n
endogamy,exogamy,antonymy,bidirectional,n
nonobservance,observance,antonymy,bidirectional,n
cleanness,dirtiness,antonymy,bidirectional,n
demonetization,monetization,antonymy,bidirectional,n
infield,outfield,antonymy,bidirectional,n
illiteracy,literacy,antonymy,bidirectional,n
downtime,uptime,antonymy,bidirectional,n
becomingness,unbecomingness,antonymy,bidirectional,n
separation,union,antonymy,bidirectional,n
balance,imbalance,antonymy,bidirectional,n
adequacy,inadequacy,antonymy,bidirectional,n
steadiness,unsteadiness,antonymy,bidirectional,n
conformist,nonconformist,antonymy,bidirectional,n
hospitality,inhospitality,antonymy,bidirectional,n
decorum,indecorum,antonymy,bidirectional,n
digestibility,indigestibility,antonymy,bidirectional,n
longness,shortness,antonymy,bidirectional,n
overachievement,underachievement,antonymy,bidirectional,n
export,import,antonymy,bidirectional,n
feasibility,infeasibility,antonymy,bidirectional,n
appearance,disappearance,antonymy,bidirectional,n
color,colorlessness,antonymy,bidirectional,n
disunion,union,antonymy,bidirectional,n
disorder,order,antonymy,bidirectional,n
dark,light,antonymy,bidirectional,n
anamorphism,katamorphism,antonymy,bidirectional,n
day,night,antonymy,bidirectional,n
conventionality,unconventionality,antonymy,bidirectional,n
antinode,node,antonymy,bidirectional,n
acceptance,rejection,antonymy,bidirectional,n
apolune,perilune,antonymy,bidirectional,n
destabilization,stabilization,antonymy,bidirectional,n
femininity,masculinity,antonymy,bidirectional,n
comedy,tragedy,antonymy,bidirectional,n
highland,lowland,antonymy,bidirectional,n
immovability,movability,antonymy,bidirectional,n
courage,cowardice,antonymy,bidirectional,n
approbation,disapprobation,antonymy,bidirectional,n
expediency,inexpediency,antonymy,bidirectional,n
internationalism,nationalism,antonymy,bidirectional,n
communicativeness,uncommunicativeness,antonymy,bidirectional,n
activator,inhibitor,antonymy,bidirectional,n
hardness,softness,antonymy,bidirectional,n
hypertension,hypotension,antonymy,bidirectional,n
convergency,divergency,antonymy,bidirectional,n
employee,employer,antonymy,bidirectional,n
pointedness,unpointedness,antonymy,bidirectional,n
appreciation,depreciation,antonymy,bidirectional,n
